-530.6371254,471.3619929
-530.6527517,471.3095421
-530.6683301,471.2570572
-530.6838604,471.2045385
-530.6993421,471.1519859
-530.7147749,471.0993997
-530.7301585,471.0467798
-530.7454924,470.9941264
-530.7607764,470.9414396
-530.77601,470.8887195
-530.791193,470.8359661
-530.806325,470.7831796
-530.8214056,470.7303601
-530.8364345,470.6775076
-530.8514114,470.6246222
-530.8663358,470.5717041
-530.8812074,470.5187534
-530.8960259,470.4657701
-530.9107909,470.4127543
-530.9255021,470.3597061
-530.9401591,470.3066257
-530.9547615,470.253513
-530.9693091,470.2003683
-530.9838014,470.1471916
-530.9982381,470.093983
-531.0126189,470.0407425
-531.0269434,469.9874704
-531.0412113,469.9341667
-531.0554221,469.8808314
-531.0695756,469.8274647
-531.0836714,469.7740667
-531.0977092,469.7206374
-531.1116885,469.6671771
-531.125609,469.6136856
-531.1394705,469.5601632
-531.1532725,469.50661
-531.1670147,469.453026
-531.1806967,469.3994114
-531.1943182,469.3457661
-531.2078788,469.2920904
-531.2213782,469.2383844
-531.234816,469.184648
-531.2481919,469.1308815
-531.2615055,469.0770848
-531.2747564,469.0232582
-531.2879444,468.9694017
-531.3010691,468.9155154
-531.31413,468.8615993
-531.327127,468.8076536
-531.3400595,468.7536785
-531.3529273,468.6996739
-531.36573,468.6456399
-531.3784672,468.5915767
-531.3911387,468.5374844
-531.403744,468.4833631
-531.4162828,468.4292128
-531.4287547,468.3750336
-531.4411594,468.3208257
-531.4534966,468.2665891
-531.4657659,468.2123239
-531.4779669,468.1580303
-531.4900992,468.1037083
-531.5021627,468.049358
-531.5141567,467.9949795
-531.5260812,467.9405729
-531.5379356,467.8861384
-531.5497196,467.8316759
-531.5614329,467.7771856
-531.5730751,467.7226676
-531.5846459,467.668122
-531.5961449,467.6135488
-531.6075718,467.5589483
-531.6189261,467.5043204
-531.6302077,467.4496652
-531.641416,467.394983
-531.6525508,467.3402736
-531.6636117,467.2855374
-531.6745984,467.2307742
-531.6855105,467.1759844
-531.6963476,467.1211678
-531.7071094,467.0663247
-531.7177955,467.0114551
-531.7284057,466.9565591
-531.7389395,466.9016368
-531.7493966,466.8466883
-531.7597766,466.7917138
-531.7700792,466.7367132
-531.780304,466.6816868
-531.7904507,466.6266345
-531.800519,466.5715565
-531.8105084,466.5164529
-531.8204187,466.4613238
-531.8302494,466.4061692
-531.8400002,466.3509893
-531.8496708,466.2957842
-531.8592609,466.2405539
-531.86877,466.1852986
-531.8781978,466.1300183
-531.8875439,466.0747132
-531.8968081,466.0193833
-531.9059899,465.9640287
-531.9150891,465.9086496
-531.9241052,465.853246
-531.9330379,465.797818
-531.9418868,465.7423657
-531.9506517,465.6868892
-531.9593321,465.6313887
-531.9679277,465.5758641
-531.9764381,465.5203156
-531.984863,465.4647433
-531.9932021,465.4091473
-532.0014549,465.3535277
-532.0096212,465.2978845
-532.0177005,465.2422179
-532.0256926,465.186528
-532.0335971,465.1308148
-532.0414136,465.0750785
-532.0491417,465.0193192
-532.0567812,464.9635369
-532.0643317,464.9077317
-532.0717927,464.8519037
-532.0791641,464.7960531
-532.0864453,464.74018
-532.0936361,464.6842843
-532.1007362,464.6283662
-532.1077451,464.5724259
-532.1146624,464.5164634
-532.121488,464.4604788
-532.1282213,464.4044721
-532.1348621,464.3484436
-532.14141,464.2923932
-532.1478647,464.2363212
-532.1542257,464.1802275
-532.1604928,464.1241122
-532.1666656,464.0679756
-532.1727437,464.0118176
-532.1787268,463.9556384
-532.1846145,463.899438
-532.1904065,463.8432166
-532.1961024,463.7869742
-532.201702,463.7307109
-532.2072047,463.6744269
-532.2126103,463.6181222
-532.2179185,463.561797
-532.2231288,463.5054512
-532.2282409,463.4490851
-532.2332545,463.3926987
-532.2381692,463.336292
-532.2429847,463.2798653
-532.2477006,463.2234186
-532.2523166,463.166952
-532.2568322,463.1104655
-532.2612472,463.0539593
-532.2655612,462.9974336
-532.2697739,462.9408882
-532.2738849,462.8843235
-532.2778938,462.8277394
-532.2818003,462.771136
-532.285604,462.7145136
-532.2893047,462.657872
-532.2929018,462.6012115
-532.2963952,462.5445322
-532.2997844,462.487834
-532.3030691,462.4311172
-532.3062489,462.3743818
-532.3093235,462.317628
-532.3122925,462.2608557
-532.3151556,462.2040652
-532.3179124,462.1472564
-532.3205626,462.0904296
-532.3231058,462.0335847
-532.3255417,461.976722
-532.3278699,461.9198414
-532.3300901,461.8629431
-532.3322018,461.8060272
-532.3342049,461.7490937
-532.3360988,461.6921428
-532.3378833,461.6351746
-532.339558,461.5781891
-532.3411225,461.5211865
-532.3425766,461.4641668
-532.3439198,461.4071301
-532.3451517,461.3500766
-532.3462722,461.2930063
-532.3472807,461.2359194
-532.348177,461.1788158
-532.3489606,461.1216958
-532.3496313,461.0645594
-532.3501887,461.0074067
-532.3506324,460.9502378
-532.3509621,460.8930528
-532.3511774,460.8358518
-532.351278,460.7786348
-532.3512635,460.7214021
-532.3511336,460.6641536
-532.3508879,460.6068895
-532.350526,460.5496099
-532.3500477,460.4923148
-532.3494526,460.4350044
-532.3487402,460.3776787
-532.3479104,460.3203379
-532.3469626,460.262982
-532.3458966,460.2056112
-532.344712,460.1482255
-532.3434084,460.090825
-532.3419856,460.0334099
-532.340443,459.9759802
-532.3387805,459.9185359
-532.3369977,459.8610773
-532.3350941,459.8036044
-532.3330695,459.7461173
-532.3330695,459.7461173
-532.3309124,459.6885526
-532.3286121,459.6308472
-532.3261691,459.5730021
-532.3235838,459.5150182
-532.320857,459.4568962
-532.3179889,459.398637
-532.3149802,459.3402416
-532.3118314,459.2817107
-532.308543,459.2230453
-532.3051155,459.1642461
-532.3015495,459.1053141
-532.2978454,459.0462501
-532.2940038,458.9870549
-532.2900253,458.9277295
-532.2859102,458.8682746
-532.2816591,458.8086912
-532.2772727,458.7489801
-532.2727513,458.6891422
-532.2680955,458.6291782
-532.2633058,458.5690892
-532.2583827,458.5088759
-532.2533269,458.4485392
-532.2481386,458.38808
-532.2428186,458.3274991
-532.2373673,458.2667973
-532.2317853,458.2059757
-532.2260729,458.1450349
-532.2202309,458.0839759
-532.2142597,458.0227995
-532.2081597,457.9615066
-532.2019316,457.900098
-532.1955759,457.8385746
-532.189093,457.7769373
-532.1824835,457.715187
-532.1757479,457.6533244
-532.1688868,457.5913504
-532.1619006,457.529266
-532.1547899,457.4670719
-532.1475551,457.404769
-532.1401969,457.3423582
-532.1327157,457.2798404
-532.1251121,457.2172163
-532.1173865,457.154487
-532.1095395,457.0916531
-532.1015716,457.0287156
-532.0934833,456.9656754
-532.0852752,456.9025333
-532.0769477,456.8392901
-532.0685014,456.7759468
-532.0599369,456.7125041
-532.0512545,456.648963
-532.0424549,456.5853243
-532.0335386,456.5215888
-532.024506,456.4577575
-532.0153577,456.3938311
-532.0060943,456.3298106
-531.9967162,456.2656968
-531.987224,456.2014906
-531.9776181,456.1371927
-531.9678991,456.0728042
-531.9580676,456.0083258
-531.948124,455.9437584
-531.9380688,455.8791029
-531.9279027,455.8143601
-531.917626,455.7495308
-531.9072393,455.684616
-531.8967432,455.6196166
-531.8861382,455.5545332
-531.8754247,455.4893669
-531.8646033,455.4241185
-531.8536745,455.3587888
-531.8426389,455.2933787
-531.8314969,455.2278891
-531.820249,455.1623208
-531.8088959,455.0966747
-531.797438,455.0309516
-531.7858758,454.9651525
-531.7742099,454.8992781
-531.7624407,454.8333293
-531.7505688,454.767307
-531.7385948,454.701212
-531.726519,454.6350453
-531.7143421,454.5688076
-531.7020646,454.5024998
-531.689687,454.4361228
-531.6772097,454.3696774
-531.6646334,454.3031646
-531.6519586,454.2365851
-531.6391857,454.1699398
-531.6263153,454.1032296
-531.6133479,454.0364554
-531.600284,453.9696179
-531.5871242,453.9027181
-531.5738689,453.8357569
-531.5605188,453.768735
-531.5470742,453.7016533
-531.5335357,453.6345128
-531.5199039,453.5673142
-531.5061792,453.5000585
-531.4923623,453.4327464
-531.4784535,453.3653789
-531.4644534,453.2979567
-531.4503626,453.2304808
-531.4361816,453.1629521
-531.4219108,453.0953713
-531.4075508,453.0277394
-531.3931022,452.9600572
-531.3785653,452.8923255
-531.3639409,452.8245452
-531.3492293,452.7567173
-531.3344311,452.6888424
-531.3195468,452.6209216
-531.3045769,452.5529557
-531.2895221,452.4849454
-531.2743826,452.4168917
-531.2591592,452.3487955
-531.2438523,452.2806576
-531.2284624,452.2124788
-531.2129901,452.1442601
-531.1974358,452.0760022
-531.1818002,452.0077061
-531.1660836,451.9393726
-531.1502867,451.8710025
-531.1344099,451.8025968
-531.1184538,451.7341563
-531.1024189,451.6656817
-531.0863057,451.5971741
-531.0701147,451.5286343
-531.0538465,451.460063
-531.0375015,451.3914613
-531.0210803,451.3228299
-531.0045835,451.2541697
-530.9880114,451.1854815
-530.9713647,451.1167663
-530.9546439,451.0480248
-530.9378494,450.979258
-530.9209819,450.9104667
-530.9040417,450.8416517
-530.8870296,450.772814
-530.8699458,450.7039544
-530.8527911,450.6350737
-530.8355659,450.5661727
-530.8182706,450.4972525
-530.800906,450.4283138
-530.7834723,450.3593574
-530.7659703,450.2903843
-530.7484004,450.2213953
-530.7307631,450.1523913
-530.7130589,450.083373
-530.6952884,450.0143415
-530.677452,449.9452975
-530.6595504,449.8762419
-530.6415839,449.8071755
-530.6235532,449.7380993
-530.6054588,449.669014
-530.5873011,449.5999206
-530.5690808,449.5308199
-530.5507982,449.4617128
-530.532454,449.3926
-530.5140486,449.3234826
-530.4955826,449.2543613
-530.4770565,449.185237
-530.4584708,449.1161105
-530.439826,449.0469828
-530.4211227,448.9778546
-530.4023614,448.9087269
-530.3835425,448.8396005
-530.3646667,448.7704763
-530.3457344,448.701355
-530.3267461,448.6322377
-530.3077024,448.5631251
-530.2886038,448.494018
-530.2694508,448.4249175
-530.250244,448.3558243
-530.2309837,448.2867392
-530.2116707,448.2176632
-530.1923053,448.1485971
-530.1728881,448.0795417
-530.1534197,448.010498
-530.1339005,447.9414667
-530.114331,447.8724488
-530.0947119,447.8034451
-530.0750435,447.7344564
-530.0553265,447.6654837
-530.0355613,447.5965277
-530.0157485,447.5275894
-529.9958885,447.4586696
-529.975982,447.3897691
-529.9560294,447.3208889
-529.9360312,447.2520297
-529.9159879,447.1831925
-529.8959002,447.1143781
-529.8757684,447.0455873
-529.8555932,446.976821
-529.835375,446.9080802
-529.8151144,446.8393655
-529.7948118,446.770678
-529.7744678,446.7020184
-529.754083,446.6333877
-529.7336578,446.5647866
-529.7131927,446.4962161
-529.6926883,446.4276769
-529.6721451,446.3591701
-529.6515636,446.2906963
-529.6309444,446.2222565
-529.6102879,446.1538516
-529.5895947,446.0854823
-529.5688652,446.0171496
-529.5481001,445.9488544
-529.5272998,445.8805974
-529.5064649,445.8123796
-529.4855958,445.7442017
-529.4646931,445.6760647
-529.4437573,445.6079694
-529.422789,445.5399167
-529.4017886,445.4719075
-529.3807566,445.4039425
-529.3596937,445.3360227
-529.3386002,445.268149
-529.3174768,445.2003221
-529.2963239,445.1325429
-529.2751421,445.0648123
-529.2539319,444.9971312
-529.2326938,444.9295004
-529.2114283,444.8619208
-529.1901359,444.7943933
-529.1688173,444.7269186
-529.1474727,444.6594977
-529.1261029,444.5921314
-529.1047084,444.5248206
-529.0832895,444.4575661
-529.0618469,444.3903688
-529.0403811,444.3232296
-529.0188926,444.2561493
-528.9973819,444.1891288
-528.9758496,444.1221689
-528.9542961,444.0552705
-528.932722,443.9884344
-528.9111278,443.9216616
-528.889514,443.8549529
-528.8678811,443.7883091
-528.8462297,443.7217311
-528.8245602,443.6552198
-528.8028733,443.5887759
-528.7811694,443.5224005
-528.759449,443.4560943
-528.7377127,443.3898582
-528.7159609,443.323693
-528.6941942,443.2575997
-528.6724132,443.191579
-528.6506182,443.1256319
-528.62881,443.0597592
-528.6069888,442.9939617
-528.5851554,442.9282404
-528.5633102,442.862596
-528.5414537,442.7970295
-528.5195865,442.7315417
-528.4977091,442.6661334
-528.4758219,442.6008055
-528.4539255,442.535559
-528.4320205,442.4703945
-528.4101073,442.4053131
-528.3881865,442.3403155
-528.3662585,442.2754026
-528.344324,442.2105753
-528.3223834,442.1458345
-528.3004372,442.0811809
-528.278486,442.0166155
-528.2565303,441.9521391
-528.2345706,441.8877526
-528.2126074,441.8234569
-528.1906412,441.7592527
-528.1686726,441.695141
-528.1467021,441.6311226
-528.1247302,441.5671984
-528.1027574,441.5033692
-528.0807843,441.4396359
-528.0588113,441.3759994
-528.0368389,441.3124605
-528.0148678,441.2490201
-527.9928984,441.185679
-527.9709313,441.1224381
-527.9489669,441.0592982
-527.9270057,440.9962603
-527.9050484,440.9333252
-527.8830954,440.8704937
-527.8611472,440.8077667
-527.8392044,440.745145
-527.8172674,440.6826296
-527.7953369,440.6202212
-527.7734132,440.5579208
-527.751497,440.4957292
-527.7295887,440.4336472
-527.707689,440.3716757
-527.6857982,440.3098157
-527.6639169,440.2480678
-527.6420456,440.1864331
-527.6201849,440.1249123
-527.5983353,440.0635063
-527.5764972,440.002216
-527.5546713,439.9410423
-527.532858,439.8799859
-527.5110578,439.8190478
-527.4892713,439.7582288
-527.467499,439.6975298
-527.4457414,439.6369517
-527.423999,439.5764952
-527.4022724,439.5161613
-527.380562,439.4559508
-527.3588684,439.3958645
-527.3371921,439.3359035
-527.3155337,439.2760684
-527.2938936,439.2163601
-527.2722723,439.1567796
-527.2506705,439.0973277
-527.2290885,439.0380052
-527.2075269,438.9788129
-527.1859863,438.9197519
-527.1644672,438.8608229
-527.14297,438.8020267
-527.1214954,438.7433643
-527.1000437,438.6848364
-527.0786156,438.6264441
-527.0572116,438.568188
-527.0358321,438.5100691
-527.0144777,438.4520883
-526.9931489,438.3942463
-526.9718463,438.3365441
-526.9505704,438.2789826
-526.9293216,438.2215625
-526.9081005,438.1642847
-526.8869076,438.1071501
-526.8657434,438.0501596
-526.8446085,437.993314
-526.8235034,437.9366142
-526.8024286,437.880061
-526.7813846,437.8236554
-526.7603719,437.767398
-526.739391,437.7112899
-526.7184426,437.6553319
-526.697527,437.5995248
-526.6766448,437.5438695
-526.6557966,437.4883668
-526.6349828,437.4330177
-526.614204,437.3778229
-526.5934607,437.3227834
-526.5727533,437.2679
-526.5520825,437.2131735
-526.5314488,437.1586048
-526.5108526,437.1041948
-526.4902945,437.0499444
-526.469775,436.9958543
-526.4492946,436.9419255
-526.4288539,436.8881589
-526.4084534,436.8345552
-526.3880935,436.7811153
-526.3677748,436.7278401
-526.3474978,436.6747305
-526.3272631,436.6217873
-526.3070712,436.5690114
-526.2869225,436.5164036
-526.2668177,436.4639648
-526.2467571,436.4116958
-526.2267414,436.3595976
-526.2067711,436.307671
-526.1868466,436.2559168
-526.1669685,436.2043358
-526.1471374,436.1529291
-526.1273536,436.1016973
-526.1076179,436.0506415
-526.0879306,435.9997623
-526.0682923,435.9490608
-526.0487035,435.8985377
-526.0291648,435.8481939
-526.0096766,435.7980303
-525.9902395,435.7480477
-525.970854,435.6982471
-525.9515206,435.6486292
-525.9322398,435.5991949
-525.9130122,435.549945
-525.8938383,435.5008806
-525.8747185,435.4520023
-525.8556535,435.403311
-525.8366437,435.3548077
-525.8176896,435.3064932
-525.7987918,435.2583682
-525.7799508,435.2104338
-525.7611671,435.1626908
-525.7424412,435.1151399
-525.7237737,435.0677821
-525.7051651,435.0206183
-525.6866158,434.9736493
-525.6681265,434.9268759
-525.6496975,434.880299
-525.6313295,434.8339195
-525.613023,434.7877382
-525.5947785,434.7417561
-525.5765964,434.6959738
-525.5584774,434.6503924
-525.540422,434.6050127
-517.914252,423.5232345
-521.727337,493.5886708
-531.3792083,477.025583
-531.3958545,476.9836011
-531.4124886,476.9416722
-531.4291107,476.8997961
-531.4457203,476.8579722
-531.4623174,476.8162001
-531.4789018,476.7744794
-531.4954733,476.7328097
-531.5120316,476.6911906
-531.5285767,476.6496215
-531.5451082,476.6081022
-531.561626,476.5666322
-531.5781299,476.525211
-531.5946198,476.4838382
-531.6110954,476.4425135
-531.6275565,476.4012363
-531.644003,476.3600063
-531.6604346,476.3188231
-531.6768512,476.2776861
-531.6932525,476.2365951
-531.7096384,476.1955495
-531.7260087,476.1545489
-531.7423632,476.113593
-531.7587017,476.0726812
-531.775024,476.0318133
-531.79133,475.9909886
-531.8076193,475.9502069
-531.8238919,475.9094677
-531.8401475,475.8687706
-531.8563859,475.8281151
-531.872607,475.7875008
-531.8888106,475.7469274
-531.9049964,475.7063943
-531.9211644,475.6659012
-531.9373142,475.6254476
-531.9534457,475.5850331
-531.9695587,475.5446573
-531.985653,475.5043197
-532.0017284,475.46402
-532.0177847,475.4237577
-532.0338218,475.3835324
-532.0498395,475.3433436
-532.0658374,475.303191
-532.0818156,475.2630741
-532.0977737,475.2229925
-532.1137115,475.1829457
-532.129629,475.1429334
-532.1455258,475.1029551
-532.1614019,475.0630104
-532.1772569,475.0230989
-532.1930907,474.9832201
-532.2089032,474.9433737
-532.2246941,474.9035591
-532.2404633,474.8637761
-532.2562104,474.824024
-532.2719355,474.7843026
-532.2876382,474.7446114
-532.3033183,474.70495
-532.3189758,474.665318
-532.3346103,474.6257148
-532.3502217,474.5861402
-532.3658098,474.5465937
-532.3813744,474.5070748
-532.3969153,474.4675832
-532.4124324,474.4281183
-532.4279254,474.3886799
-532.4433941,474.3492674
-532.4588384,474.3098805
-532.474258,474.2705187
-532.4896528,474.2311815
-532.5050225,474.1918687
-532.5203671,474.1525797
-532.5356862,474.1133141
-532.5509797,474.0740715
-532.5662474,474.0348514
-532.5814892,473.9956536
-532.5967047,473.9564774
-532.6118939,473.9173226
-532.6270565,473.8781886
-532.6421923,473.8390751
-532.6573012,473.7999816
-532.672383,473.7609077
-532.6874374,473.721853
-532.7024643,473.682817
-532.7174635,473.6437994
-532.7324347,473.6047997
-532.7473779,473.5658175
-532.7622927,473.5268523
-532.7771791,473.4879038
-532.7920368,473.4489715
-532.8068656,473.410055
-532.8216654,473.3711539
-532.8364359,473.3322676
-532.8511769,473.293396
-532.8658883,473.2545384
-532.8805699,473.2156944
-532.8952215,473.1768638
-532.9098428,473.1380459
-532.9244338,473.0992404
-532.9389941,473.0604469
-532.9535236,473.021665
-532.9680222,472.9828942
-532.9824896,472.9441341
-532.9969256,472.9053843
-533.01133,472.8666443
-533.0257027,472.8279138
-533.0400435,472.7891922
-533.0543521,472.7504793
-533.0686284,472.7117745
-533.0828721,472.6730774
-533.0970832,472.6343877
-533.1112613,472.5957048
-533.1254064,472.5570284
-533.1395181,472.5183581
-533.1535964,472.4796933
-533.167641,472.4410338
-533.1816517,472.402379
-533.1956284,472.3637286
-533.2095708,472.325082
-533.2234788,472.286439
-533.2373521,472.2477991
-533.2511907,472.2091618
-533.2649942,472.1705267
-533.2787625,472.1318934
-533.2924953,472.0932615
-533.3061926,472.0546306
-533.3198541,472.0160001
-533.3334797,471.9773698
-533.347069,471.9387392
-533.360622,471.9001078
-533.3741384,471.8614753
-533.3876181,471.8228411
-533.4010609,471.784205
-533.4144665,471.7455664
-533.4278348,471.7069249
-533.4411655,471.6682802
-533.4544586,471.6296317
-533.4677138,471.5909791
-533.4809308,471.552322
-533.4941096,471.5136599
-533.5072499,471.4749923
-533.5203516,471.4363189
-533.5334144,471.3976393
-533.5464381,471.358953
-533.5594226,471.3202596
-533.5723676,471.2815587
-533.585273,471.2428498
-533.5981386,471.2041326
-533.6109642,471.1654065
-533.6237496,471.1266712
-533.6364946,471.0879263
-533.649199,471.0491713
-533.6618626,471.0104058
-533.6744852,470.9716294
-533.6870667,470.9328417
-533.6996068,470.8940422
-533.7121054,470.8552305
-533.7245622,470.8164062
-533.736977,470.7775688
-533.7493498,470.738718
-533.7616802,470.6998533
-533.7739682,470.6609743
-533.7862134,470.6220805
-533.7984157,470.5831717
-533.810575,470.5442472
-533.8226909,470.5053067
-533.8347634,470.4663498
-533.8467922,470.427376
-533.8587772,470.388385
-533.8707181,470.3493762
-533.8826148,470.3103494
-533.8944671,470.271304
-533.9062747,470.2322396
-533.9180375,470.1931558
-533.9297553,470.1540522
-533.9414279,470.1149283
-533.9530552,470.0757838
-533.9646368,470.0366182
-533.9761726,469.9974311
-533.9876625,469.958222
-533.9991063,469.9189906
-534.0105036,469.8797364
-534.0218545,469.8404589
-534.0331585,469.8011579
-534.0444157,469.7618327
-534.0556257,469.7224831
-534.0667885,469.6831086
-534.0779037,469.6437088
-534.0889712,469.6042832
-534.0999908,469.5648314
-534.1109624,469.525353
-534.1218857,469.4858476
-534.1327605,469.4463147
-534.1435866,469.406754
-534.154364,469.3671649
-534.1650922,469.3275472
-534.1757712,469.2879003
-534.1864008,469.2482238
-534.1969808,469.2085173
-534.207511,469.1687804
-534.2179912,469.1290127
-534.2284211,469.0892137
-534.2388007,469.049383
-534.2491298,469.0095202
-534.259408,468.9696249
-534.2696353,468.9296966
-534.2798114,468.8897349
-534.2899362,468.8497394
-534.3000094,468.8097096
-534.3100309,468.7696452
-534.3200005,468.7295458
-534.3299179,468.6894108
-534.3397831,468.6492399
-534.3495958,468.6090326
-534.3593557,468.5687886
-534.3690628,468.5285073
-534.3787168,468.4881885
-534.3883175,468.4478315
-534.3978648,468.4074361
-534.4073584,468.3670019
-534.4167982,468.3265283
-534.426184,468.2860149
-534.4355155,468.2454614
-534.4447926,468.2048673
-534.454015,468.1642321
-534.4631827,468.1235555
-534.4722954,468.0828371
-534.4813529,468.0420764
-534.490355,468.0012729
-534.4993015,467.9604264
-534.5081923,467.9195362
-534.5170271,467.8786021
-534.5258058,467.8376236
-534.5345281,467.7966002
-534.5431939,467.7555316
-534.5518029,467.7144173
-534.5603551,467.6732569
-534.5688501,467.63205
-534.5772878,467.5907961
-534.585668,467.5494948
-534.5939906,467.5081458
-534.6022553,467.4667485
-534.6104619,467.4253025
-534.6186102,467.3838075
-534.6267001,467.3422631
-534.6347313,467.3006686
-534.6427037,467.2590239
-534.650617,467.2173283
-534.6584712,467.1755816
-534.6662659,467.1337833
-534.674001,467.0919329
-534.6816763,467.0500301
-534.6892917,467.0080744
-534.6968468,466.9660653
-534.7043416,466.9240026
-534.7117758,466.8818856
-534.7191492,466.8397141
-534.7264617,466.7974876
-534.733713,466.7552057
-534.740903,466.7128679
-534.7480315,466.6704738
-534.7550982,466.628023
-534.7621031,466.5855151
-534.7690458,466.5429496
-534.7759263,466.5003262
-534.7827442,466.4576444
-534.7894995,466.4149037
-534.7961919,466.3721038
-534.8028212,466.3292443
-534.8093873,466.2863246
-534.8158899,466.2433444
-534.8223289,466.2003033
-534.828704,466.1572008
-534.8350151,466.1140365
-534.841262,466.0708101
-534.8474445,466.0275209
-534.8535624,465.9841687
-534.8596155,465.9407531
-534.8656036,465.8972735
-534.8715266,465.8537296
-534.8773841,465.8101209
-534.8831761,465.766447
-534.8889024,465.7227076
-534.8945627,465.6789021
-534.9001568,465.6350302
-534.9056847,465.5910913
-534.911146,465.5470852
-534.9165405,465.5030114
-534.9218682,465.4588694
-534.9271288,465.4146588
